video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR01030,true,stalled_or_broken_down_vehicle,0.000,15.300,A vehicle is stopped abnormally in the roadway.
TR01031,true,stalled_or_broken_down_vehicle,0.000,14.667,A vehicle is stopped abnormally in the roadway.
TR01032,true,stalled_or_broken_down_vehicle,0.000,18.367,A vehicle is stopped abnormally in the roadway.
TR01033,true,stalled_or_broken_down_vehicle,1.330,6.930,"A motorcycle rider performs an illegal right turn and proceeds straight across the road, placing themselves directly in the path of an oncoming black sedan. At 00:02.40, the black sedan strikes the motorcycle in a T-bone collision, causing the motorcycle to be deflected to the right and the rider to be thrown into the air, eventually landing on the road at 00:03.53. The black sedan is deflected to the left and stalls by 00:04.40. The accident is caused by the motorcycle rider's failure to yield the right-of-way during an illegal maneuver, resulting in a violent collision that disrupts traffic flow."
TR01034,true,stalled_or_broken_down_vehicle,3.000,6.940,"A black sedan and a motorcycle collide in a severe T-bone crash at the center of the intersection. The force of the impact violently ejects the motorcyclist into the air, turning them upside down before they land and slide across the pavement. Following the collision, the black sedan spins and stalls in the middle of the intersection, while the motorcycle and rider deflect towards the right side of the frame before coming to a complete stop. This anomaly was caused by a right-of-way violation, where one of the vehicles entered the signalized intersection without obeying the traffic signal, making the perpendicular collision inevitable."
TR01036,true,stalled_or_broken_down_vehicle,0.000,14.034,A vehicle is stopped abnormally in the roadway.
TR01037,true,stalled_or_broken_down_vehicle,0.000,15.967,A vehicle is stopped abnormally in the roadway.
TR01038,true,stalled_or_broken_down_vehicle,0.000,15.734,A vehicle is stopped abnormally in the roadway.
TR01040,true,stalled_or_broken_down_vehicle,3.000,11.890,"A white hatchback loses control and collides head-on with the right-side railing, causing the vehicle to skid and rotate violently across lanes 4, 5, and 6. During the crash, the hatchback flips upside down before returning to an upright position and eventually coming to a complete stop near the railing by 00:09.36. A red sedan approaching from behind is forced to change lanes to avoid the spinning car and subsequently stalls in lane 5 at 00:09.56. The incident was caused by the hatchback driver's failure to maintain lane control, which resulted in a severe collision and the subsequent obstruction of multiple highway lanes."
TR01041,true,stalled_or_broken_down_vehicle,0.000,14.000,A vehicle is stopped abnormally in the roadway.
TR01042,true,stalled_or_broken_down_vehicle,3.000,6.800,"A sedan driving through the intersection collides directly with the traffic light poles located in the center of the roadway, causing the vehicle to stall immediately. The force of the impact is sufficient to knock out the power to the traffic signals, which turn off shortly after the strike. The root cause of the anomaly is the driver's failure to maintain a proper trajectory through the intersection, leading to a direct collision with the stationary infrastructure despite having a green light."
TR01043,true,stalled_or_broken_down_vehicle,3.000,9.830,"A large red truck fails to decelerate and violently rear-ends a queue of stationary vehicles waiting at the intersection, triggering a catastrophic multi-vehicle pile-up. The force of the impact causes a white truck, two white cars, a red car, a red and white van, and a black sedan to deflect and spin across the roadway. The collision is caused by the red truck's failure to stop for the stopped traffic, a mistake likely exacerbated by the wet road surface. By 00:13.52, the truck has passed through the wreckage, leaving the impacted vehicles stalled and scattered in chaotic positions, completely obstructing the intersection."
TR01044,true,stalled_or_broken_down_vehicle,3.000,19.870,"A gray sedan abruptly stops in an active travel lane without any apparent traffic justification, causing a trailing black hatchback to rear-end it. This initial impact triggers a severe chain reaction of multi-vehicle pile-up collisions, where several subsequent hatchbacks and sedans, including a white hatchback and a gray sedan, collide in rapid succession. The pile-up completely obstructs the center lane, forcing other vehicles to stall or attempt unsafe maneuvers to bypass the wreckage. The root cause of the anomaly is the lead gray sedan's unpredictable stop combined with the trailing drivers' failure to maintain a safe following distance, which left them with insufficient reaction time to avoid the collision."
TR01046,true,stalled_or_broken_down_vehicle,0.000,10.467,A vehicle is stopped abnormally in the roadway.
TR01047,true,stalled_or_broken_down_vehicle,0.000,11.467,A vehicle is stopped abnormally in the roadway.
TR01048,true,stalled_or_broken_down_vehicle,3.000,4.180,"A black sedan performing an illegal multi-lane crossing from the fourth to the first lane is struck by another black sedan traveling straight in the second lane. The force of this primary impact pushes the swerving vehicle further left, where it subsequently collides with a stalled gray sedan positioned in the first lane. The root cause of the accident is the first black sedan's failure to yield the right-of-way while abruptly crossing multiple lanes of traffic."
TR01049,true,stalled_or_broken_down_vehicle,0.000,15.167,A vehicle is stopped abnormally in the roadway.
TR02755,true,stalled_or_broken_down_vehicle,11.260,14.200,"A black sedan illegally drives through a red light and T-bones a yellow sedan in the center of the intersection. The high-impact collision causes both vehicles to stall and remain disabled in the middle of the roadway. The root cause of the accident is the black sedan driver's failure to obey the traffic signal, which led to a direct conflict with the yellow sedan that had the right-of-way."
TR02765,true,stalled_or_broken_down_vehicle,3.920,8.460,"A white SUV traveling in Lane 2 collides with a silver sedan moving in the same direction, causing the SUV to lose control and flip upside down. The force of the impact results in immediate damage to both vehicles, with the silver sedan stalling first and the white SUV sliding to a complete stop on its roof. The anomaly was caused by the white SUV failing to maintain a safe following distance and speed relative to the lead vehicle on the wet road surface."
TR02775,true,stalled_or_broken_down_vehicle,2.640,5.180,"A white truck traveling straight through the intersection collides with the side of a red hazardous liquid truck that is attempting a left turn, resulting in a violent T-bone collision. The force of the impact causes both heavy vehicles to roll over onto their sides, accompanied by a large cloud of dust or vapor. Both trucks then slide across the pavement and come to a complete stall in the middle of the intersection. The accident was caused by the driver of the red hazardous liquid truck failing to yield the right-of-way to the oncoming white truck while executing the turn."
TR02784,true,stalled_or_broken_down_vehicle,11.243,11.243,"A red truck traveling straight in the middle lane of the highway attempts a sudden evasive turn to avoid a red sedan that has illegally stopped in the active lane ahead. This abrupt maneuver causes the truck to lose control and collide violently with the median barrier at the junction area, where it subsequently stalls across the road. The collision is caused by the red sedan driver's unsafe decision to come to a complete stop in a high-speed travel lane, forcing the trailing truck into a desperate and unsuccessful attempt to avoid a rear-end collision."
TR02793,true,stalled_or_broken_down_vehicle,22.592,22.592,"A golden hatchback traveling straight from the right side of the frame suffers a T-bone collision with a white sedan police car that is crossing the intersection. The collision is caused by the police car's failure to stop for a red traffic signal, which placed it directly in the path of the hatchback. The force of the impact causes both vehicles to deflect and come to a complete stall in the middle of the intersection."
TR02801,true,stalled_or_broken_down_vehicle,11.797,11.797,"A white SUV traveling straight in the fifth lane crashes into the rear of a white sedan that is in the process of merging from the fourth lane into the fifth lane. The collision occurs in the top center of the frame, caused by the white sedan's failure to yield the right-of-way to the established vehicle in the fifth lane. The impact causes the sedan to stall in the fourth lane and deflects the white SUV toward the painted no-drive zone."
TR02809,true,stalled_or_broken_down_vehicle,6.690,13.520,"A large red truck fails to decelerate and violently rear-ends a queue of stationary vehicles waiting at the intersection, triggering a catastrophic multi-vehicle pile-up. The force of the impact causes a white truck, two white cars, a red car, a red and white van, and a black sedan to deflect and spin across the roadway. The collision is caused by the red truck's failure to stop for the stopped traffic, a mistake likely exacerbated by the wet road surface. By 00:13.52, the truck has passed through the wreckage, leaving the impacted vehicles stalled and scattered in chaotic positions, completely obstructing the intersection."
TR02817,true,stalled_or_broken_down_vehicle,150.530,152.600,"A black hatchback enters from the bottom right of the frame and crashes into multiple pedestrians, striking one person standing near the road divider and two others at the bottom left side of the frame. The impact causes the pedestrians to be deflected towards the right and the vehicle to veer toward the bottom left. This anomaly is caused by the driver's failure to maintain control of the vehicle and a disregard for pedestrian safety, resulting in a severe head-on collision that leaves the hatchback stalled on the left side of the road."
TR02825,true,stalled_or_broken_down_vehicle,2.600,4.930,"A white coupe and a large truck collide in a severe T-bone collision in the middle of the intersection. The force of the impact causes the coupe to deflect and slide toward the bottom-right side of the frame, where it eventually comes to a stop near a pole on the sidewalk. The truck deflects slightly before stalling within the intersection. The collision was caused by a failure to yield the right-of-way, as both vehicles entered the junction simultaneously on conflicting paths, indicating that one vehicle likely violated a red traffic light."
TR02832,true,stalled_or_broken_down_vehicle,8.640,8.640,"A white truck traveling at an excessive speed enters the intersection and collides with a white hatchback that is attempting to make a left turn. The force of the impact, combined with the truck's high velocity and the slick, wet road conditions, causes the truck to lose its balance and violently overturn onto its right side. The truck slides across the asphalt before coming to a complete stall in the middle of the intersection, while the white hatchback is deflected by the collision and continues moving toward the top of the frame. The root cause of the accident is the truck driver's failure to control the vehicle's speed, making the rollover inevitable upon impact."
TR02839,true,stalled_or_broken_down_vehicle,2.110,5.350,"A silver SUV rear-ends a stationary white sedan stalled near the roadside barrier, causing the white sedan to flip upside down from the force of the impact. During the collision sequence, the silver SUV also strikes another sedan in the adjacent lane, forcing that vehicle to veer into lane 1. The silver SUV subsequently spins and slows down, coming to a halt across multiple lanes. The accident was caused by the silver SUV driver's failure to recognize the stalled vehicle or maintain a safe distance, making the high-energy collision unavoidable."
TR02846,true,stalled_or_broken_down_vehicle,7.160,16.220,"A white load-carrying truck traveling in the right lane loses control and strikes the right roadside barrier, triggering a visible blast and sparks. The driver's subsequent severe overcorrection causes the truck to swerve sharply across into the left lane, where it collides with the opposite barrier. This violent impact and erratic momentum cause the vehicle to spin and flip onto its side, rolling multiple times before finally coming to a complete stop, stalled and upturned on its right side, facing the left side of the frame."
TR02853,true,stalled_or_broken_down_vehicle,0.000,7.000,"A red car travels straight through the left lane of the right carriageway, maintaining highway speed to bypass a congested queue of commercial trucks stalled in the adjacent right lane. The driver utilizes the open lane to avoid the stationary traffic, following standard highway behavior where passenger vehicles navigate around slower or stopped heavy-duty transport to maintain flow."
TR02860,true,stalled_or_broken_down_vehicle,2.200,11.000,"A black car initiates an unsafe lane change from the left to the right lane on the right-side roadway, colliding with a red truck traveling in the adjacent lane at 00:04.29. The impact causes the black car to lose control and veer into the median bushes, where it strikes a roadside sign and stalls by 00:07.14. Simultaneously, the red truck drifts into the chevron-marked gore area and partially tips over, spilling its white cargo across the roadway by 00:09.73. The accident was caused by the black car's driver failing to yield the right-of-way to the established truck during the lane change."
TR02867,true,stalled_or_broken_down_vehicle,2.540,7.000,"A white bus executing a left turn fails to yield to oncoming traffic, resulting in a T-bone collision with a black sedan traveling straight in lane 3. The force of the impact pushes the sedan into the adjacent lane, where it crashes into a black hatchback moving straight in lane 4. This secondary collision causes the hatchback to bounce and rotate toward the right before all three vehicles come to a complete stall across lanes 4, 5, and 6. The accident was caused by the bus driver's failure to yield the right-of-way, a mistake likely compounded by the poor visibility and slippery conditions of the heavy rain."
TR02874,true,stalled_or_broken_down_vehicle,87.692,87.692,"A scooter carrying two riders executes a sudden right turn across the roadway without using an indicator, crossing directly into the path of an oncoming truck. The truck strikes the scooter at 00:05:53, causing the vehicle to deflect and stall while forcefully throwing both riders onto the pavement. The truck comes to a complete halt shortly after the impact, and by 00:12:33, multiple bystanders and pedestrians have rushed to the scene to assist the fallen riders. The collision was caused by the scooter rider's failure to yield the right-of-way to the oncoming truck and the lack of signaling during the abrupt lane change."
TR02881,true,stalled_or_broken_down_vehicle,1.600,15.800,"A white hatchback performs a reversing maneuver in the parking lot but fails to maintain proper spatial awareness, leading to a rear-end collision with a parked red hatchback and a parked white hatchback. The force of the impact slightly deflects both stationary vehicles from their original positions before the reversing white hatchback eventually stalls. The accident is caused by the reversing driver's failure to monitor their surroundings and control the vehicle's path, resulting in a violation of the right-of-way of the safely parked cars."
TR02888,true,stalled_or_broken_down_vehicle,6.180,9.830,"A truck with a red cab and green trailer collides head-on with a stalled, overturned truck and its spilled yellow cargo, generating a massive cloud of dust upon impact. The collision occurs because the driver of the moving truck failed to observe the stationary hazard and changed lanes directly into the path of the disabled vehicle. This failure to maintain a proper lookout and avoid the obstacle resulted in a violent impact that left both vehicles disabled."
TR02895,true,stalled_or_broken_down_vehicle,171.460,174.070,"A black sedan slides diagonally across the road, striking a black car on its right side before colliding head-on with a white hatchback on a snow-covered path. The impact continues as the black sedan hits a stalled sedan from the front, forcing the stalled vehicle to dip down the slope toward the riverbank. This sequence of collisions is caused by the black sedan's loss of traction on the slippery, snow-covered surface, which rendered the driver unable to steer or brake effectively."
TR02901,true,stalled_or_broken_down_vehicle,3.010,6.830,"A black car traveling from the left side of the frame crashes head-on into the concrete median barrier of a four-lane road. The force of the high-speed impact causes the vehicle to roll over twice before it finally stalls and comes to a rest on the roadway. This catastrophic accident was caused by the driver losing control of the vehicle and failing to maintain their lane, a situation likely exacerbated by the wet road conditions and intense glare from background lights."
TR02907,true,stalled_or_broken_down_vehicle,58.862,58.862,"A white van traveling at speed in the wrong direction collides with a gray SUV that is attempting a left turn to join the flow of traffic, resulting in a T-bone collision. The impact causes the gray SUV to deflect sharply before both vehicles come to a complete stall in the roadway. The anomaly is caused by the white van driver's severe traffic violation of driving against the legal direction of traffic, which created an unavoidable hazard for the turning SUV."
TR02913,true,stalled_or_broken_down_vehicle,9.493,9.493,"A heavy black truck traveling straight in lane 3 collides violently with the rear end of a black SUV that had abruptly stalled while navigating a right curve. The force of the impact causes the truck to collapse, resulting in its loaded goods spilling across the roadway. This collision was caused by the black SUV making an unsafe and sudden stop in an active travel lane, combined with the truck's inability to react or maintain a sufficient following distance to avoid the hazard."
TR02919,true,stalled_or_broken_down_vehicle,3.060,5.730,"A black sedan entering from the left T-bones a mini-truck as it completes a right turn at an intersection, causing the sedan to stall shortly after the impact. The force of the initial T-bone collision propels the mini-truck across the roadway to the right, where it subsequently crashes head-on into a parked silver sedan. The primary cause of the anomaly was the black sedan's failure to yield to the mini-truck already in the intersection, with the wet, slippery road conditions further reducing vehicle control and contributing to the secondary impact."
TR02925,true,stalled_or_broken_down_vehicle,7.552,7.552,"A maroon sedan moving straight from the bottom of the frame collides with a gray sedan crossing the intersection from the right in a severe T-bone collision. The impact occurs because the gray sedan failed to yield the right-of-way before entering the path of the maroon sedan, an error compounded by slick, rainy road conditions that likely hindered the maroon sedan's ability to brake in time. The force of the collision causes the gray sedan to spin counter-clockwise and both vehicles to eventually stall within the intersection."
TR02931,true,stalled_or_broken_down_vehicle,10.240,10.240,"A black sedan traveling in lane 5 collides in a severe rear-end collision with a silver van that is stopped in the active moving lane. The force of the impact deflects the black sedan into lane 6, where it strikes the central median and comes to a halt. Simultaneously, the silver van is pushed into lane 4, where it spins in a U-turn motion before stalling. The accident is caused by the silver van being illegally stopped in a high-speed lane and the black sedan driver's failure to maintain a safe following distance and observation."
TR02937,true,stalled_or_broken_down_vehicle,16.000,23.060,"A speeding black SUV collides heavily with a silver car attempting a left turn at an intersection, resulting in a T-bone collision. The force of the impact deflects the black SUV, sending it careening off the roadway and onto a populated sidewalk. Multiple pedestrians are forced to scatter and run in various directions to avoid being struck as the vehicle plows through the pedestrian zone. The black SUV eventually steers back to the left, re-entering the roadway before coming to a complete stop and stalling at 00:23.06. The root cause was the black SUV's excessive speed, which made the collision inevitable and caused the driver to lose control after the impact."
TR02943,true,stalled_or_broken_down_vehicle,5.248,5.248,"A silver SUV traveling straight in the leftmost lane of a one-way street suffers a T-bone collision when a red sedan enters the intersection from the left cross street. The red sedan fails to yield the right-of-way, crossing directly into the path of the SUV and resulting in a forceful impact that rips the red sedan's front bumper off. The collision causes the red sedan to stall immediately between lanes one and two, while the silver SUV is violently deflected across the intersection toward the right side of the frame."
TR02949,true,stalled_or_broken_down_vehicle,0.530,4.590,"A white sedan enters the frame in lane 5 and suddenly loses control, resulting in a head-on collision with the metal median barrier. The force of the impact breaks the barrier, sending the white sedan skidding uncontrollably across lanes 4 and 3 into lane 2, where it violently collides with a gray sedan traveling straight. This second impact forces the gray sedan to skid into lane 1, while the white sedan comes to a complete stall in lane 2. The incident was caused by the white sedan driver's failure to maintain their lane, leading to a sequence of collisions that obstructed the roadway."
TR02955,true,stalled_or_broken_down_vehicle,5.100,8.260,"A heavy red truck traveling in the third lane sideswipes a white SUV that is attempting a lane change, causing the truck to veer sharply into the median. After striking the median structure, the red truck plows into three stalled scooters waiting at the median opening near a crosswalk. The collision causes a chaotic scene where scooter riders and a nearby pedestrian are forced to flee on foot toward the left side of the frame to avoid being crushed. The root cause of the multi-vehicle pile-up is the red truck's initial collision with the SUV, which led to a loss of vehicle control and an intrusion into the safe waiting area of the vulnerable road users."
TR02961,true,stalled_or_broken_down_vehicle,75.330,86.000,"A white sedan traveling straight toward a crosswalk attempts to execute a U-turn around a central physical divider in the middle of the intersection. During the maneuver, the driver misjudges the turning radius or loses control, resulting in the vehicle crashing head-on directly into the divider structure. Following the impact, the white sedan stalls in the active traffic lane, creating a sudden obstacle that disrupts the normal flow of traffic."
TR02967,true,stalled_or_broken_down_vehicle,17.260,19.260,"A silver SUV traveling at high speed from the left strikes a blue three-wheeler pick-up driving straight through the intersection in a T-bone collision. The force of the impact causes the three-wheeler to flip over onto its side, leaving both vehicles stalled in the center of the intersection. The accident was caused by the driver of the silver SUV failing to yield the right-of-way to the cross traffic in an intersection lacking traffic lights or stop signs."
TR02973,true,stalled_or_broken_down_vehicle,1.740,4.580,"An orange truck collides with a long red and white truck in a T-bone collision in the middle of the intersection. The red and white truck was already stalled diagonally across multiple lanes, creating a significant hazard; the orange truck, having recently changed lanes, failed to maintain proper situational awareness and speed control, striking the stationary vehicle and pushing it slightly to the right."
TR02979,true,stalled_or_broken_down_vehicle,11.400,13.930,"A black sedan traveling at high speed violates a red traffic signal and T-bones another sedan in the center of the intersection. The force of the impact propels the black sedan into the air, where it strikes a traffic signal pole before landing on the road on the top-left side of the frame. The collision is caused by the black sedan driver's failure to stop for the red light while speeding, resulting in a violent crash that leaves the struck vehicle turned sideways and stalled."
TR02985,true,stalled_or_broken_down_vehicle,13.260,21.130,"A blue truck traveling from the top to the bottom of the frame fails to stop for stationary traffic, resulting in a multi-vehicle pile-up collision. The truck violently rear-ends a gray sedan, which is then pushed into a white pickup truck, subsequently forcing the pickup truck into a white SUV. This chain reaction causes the vehicles to deflect and move forward into the crosswalk area, where they eventually stall. The collision is caused by the blue truck driver's failure to maintain a safe following distance and speed while approaching vehicles that had correctly stopped for pedestrians."
TR02991,true,stalled_or_broken_down_vehicle,8.660,12.600,"A black sedan and a motorcycle collide in a severe T-bone crash at the center of the intersection. The force of the impact violently ejects the motorcyclist into the air, turning them upside down before they land and slide across the pavement. Following the collision, the black sedan spins and stalls in the middle of the intersection, while the motorcycle and rider deflect towards the right side of the frame before coming to a complete stop. This anomaly was caused by a right-of-way violation, where one of the vehicles entered the signalized intersection without obeying the traffic signal, making the perpendicular collision inevitable."
TR02997,true,stalled_or_broken_down_vehicle,1.040,10.960,"A three-wheeler executes an erratic diagonal lane change from the eighth lane toward the fifth lane, cutting directly into the path of a white sedan traveling straight. This failure to yield the right-of-way results in a severe T-bone collision at 00:05.83. The force of the impact ejects the rider onto the roadway and causes the three-wheeler to rotate back toward the eighth lane where it eventually stalls. Simultaneously, the white sedan swerves into the seventh lane before coming to a complete stop at 00:10.96."
TR03003,true,stalled_or_broken_down_vehicle,0.460,11.030,"A white sedan traveling in lane 3 loses grip and control, causing it to veer sharply across lane 4 and collide with a roadside divider and bushes. The force of the impact causes the vehicle to topple and turn before it finally comes to a complete rest stalled in lane 4. The incident is a single-vehicle accident resulting from the driver's loss of vehicle control, which led to an unintended departure from the travel lane and a subsequent severe collision."
TR03009,true,stalled_or_broken_down_vehicle,3.020,8.200,"A white sedan traveling in lane 4 abruptly initiates a left turn across multiple lanes of traffic, resulting in a collision with a white hatchback moving straight in lane 3. The impact causes the white sedan to spin twice across the roadway before coming to a stop in the left-side parking lane, while the white hatchback is left stalled in the middle of lane 3. The accident was caused by the white sedan driver's failure to yield the right-of-way and the decision to make an unsafe turn across active travel lanes."
TR03015,true,stalled_or_broken_down_vehicle,9.800,11.060,"A white pick-up truck and a blue hatchback collide head-on in the center of the roadway. The collision occurs because the blue hatchback attempted an unsafe overtaking maneuver, crossing into the opposing lane and placing itself directly in the path of the oncoming white pick-up truck. The force of the impact causes both vehicles to come to an immediate halt, leaving them stalled in the middle of the lane."
TR03021,true,stalled_or_broken_down_vehicle,212.137,212.137,"A black sedan traveling straight through the intersection collides with a black hatchback that illegally entered the traffic flow by jumping a red signal. The force of the impact causes the hatchback to deflect toward the top of the frame, while the sedan is pushed toward the top right. Both vehicles subsequently stall in the middle of the intersection, creating a significant obstruction for other drivers. The root cause of the anomaly is the hatchback driver's failure to obey the traffic signal, which led to an unavoidable T-bone collision with the sedan that had the right-of-way."
TR03027,true,stalled_or_broken_down_vehicle,9.685,9.685,"A black sedan traveling from the left collides violently with a silver van crossing the intersection from the top right, resulting in a severe T-bone impact. The collision is caused by both vehicles entering the intersection at high speeds, with the black sedan failing to yield the right-of-way. The force of the crash causes the silver van to roll over onto its left side and slide toward the bottom left of the frame, while the black sedan sustains heavy front-end damage and comes to a complete stall in the middle of the intersection."
TR03033,true,stalled_or_broken_down_vehicle,1.530,6.860,"A white SUV navigating the roundabout collides with a black sedan traveling straight from the top of the frame in a T-bone collision. The impact deflects the black sedan, causing it to skid across the wet, snowy road surface before finally stalling at the roundabout by 00:06.86. The collision was caused by both vehicles moving simultaneously through the intersection without properly yielding the right-of-way to one another."
TR03039,true,stalled_or_broken_down_vehicle,87.200,92.600,"A white truck carrying long red pipes experiences a cargo failure at the intersection, where the unsecured red objects slide backward off the truck bed. This sudden shift in weight causes the front of the vehicle to lift upwards off the ground as the load falls, leaving the truck stalled at the intersection. The root cause of the anomaly is the improper balancing or securing of the cargo, which led to the destabilization of the vehicle during transit."
TR03045,true,stalled_or_broken_down_vehicle,3.000,6.260,"A red hatchback traveling from the bottom right of the frame suddenly veers off its path and collides head-on with a gray sedan parked on the left side of the road. The violence of the impact causes the gray sedan to tip onto its left side onto the sidewalk before falling back onto its wheels, while the force is transmitted backward to push a parked white van. Following the crash, the red hatchback rebounds and rolls in reverse before stalling on the road. The anomaly was caused by the red hatchback driver failing to maintain their lane and trajectory, leading to an out-of-control collision with stationary vehicles."
TR03051,true,stalled_or_broken_down_vehicle,3.590,12.480,"A white hatchback loses control and collides head-on with the right-side railing, causing the vehicle to skid and rotate violently across lanes 4, 5, and 6. During the crash, the hatchback flips upside down before returning to an upright position and eventually coming to a complete stop near the railing by 00:09.36. A red sedan approaching from behind is forced to change lanes to avoid the spinning car and subsequently stalls in lane 5 at 00:09.56. The incident was caused by the hatchback driver's failure to maintain lane control, which resulted in a severe collision and the subsequent obstruction of multiple highway lanes."
TR03057,true,stalled_or_broken_down_vehicle,2.190,4.240,"A white van traveling in lane 1 on the right side of the roadway rear-ends a black car that is slowing or stopped ahead of it. The collision causes both vehicles to lose momentum and eventually come to a complete stop, stalling in the active lane. The accident is caused by the white van driver's failure to maintain a safe following distance and an inability to decelerate in time to avoid the slower vehicle in front."
TR03063,true,stalled_or_broken_down_vehicle,6.850,12.120,"A white van traveling at high speed ignores a red light and violently rear-ends a stopped red sedan in the third lane. The force of the impact pushes the red sedan forward into a pedestrian crossing, where it strikes a pedestrian; the white van then T-bones a stopped white SUV in the adjacent second lane and also strikes the pedestrian. The root cause of the incident is the van driver's failure to obey the traffic signal and reduce speed for stationary traffic. Following the multi-vehicle collision, the white van changes lanes and flees the scene, leaving the red sedan and white SUV stalled and blocking the intersection."
TR03069,true,stalled_or_broken_down_vehicle,21.600,38.470,"A gray sedan abruptly stops in an active travel lane without any apparent traffic justification, causing a trailing black hatchback to rear-end it. This initial impact triggers a severe chain reaction of multi-vehicle pile-up collisions, where several subsequent hatchbacks and sedans, including a white hatchback and a gray sedan, collide in rapid succession. The pile-up completely obstructs the center lane, forcing other vehicles to stall or attempt unsafe maneuvers to bypass the wreckage. The root cause of the anomaly is the lead gray sedan's unpredictable stop combined with the trailing drivers' failure to maintain a safe following distance, which left them with insufficient reaction time to avoid the collision."
TR03075,true,stalled_or_broken_down_vehicle,15.460,17.260,"A black SUV executes an illegal left turn across the intersection, failing to yield the right-of-way to an oncoming green motorcycle. This results in a T-bone collision where the front of the SUV strikes the right side of the motorcycle, violently throwing the rider from the bike and onto the pavement. The crash is caused by the SUV driver's failure to yield to oncoming traffic while turning, leaving both vehicles stalled and obstructing the bottom-right side of the intersection."
TR03081,true,stalled_or_broken_down_vehicle,1.870,6.030,"A white hatchback loses control on a wet road and crashes head-on into the median barrier, causing the vehicle to flip onto its side and spin violently across multiple lanes. A white sedan following in the adjacent lane swerves to the right to avoid the spinning hatchback, but subsequently collides head-on with the roadside barrier. Both vehicles stall across the roadway, creating a significant obstruction. The root cause of the anomaly was the hatchback driver's loss of vehicle control, likely exacerbated by the slippery road conditions, which triggered a chain reaction leading to the second collision."
TR03087,true,stalled_or_broken_down_vehicle,11.730,15.530,"A sedan driving through the intersection collides directly with the traffic light poles located in the center of the roadway, causing the vehicle to stall immediately. The force of the impact is sufficient to knock out the power to the traffic signals, which turn off shortly after the strike. The root cause of the anomaly is the driver's failure to maintain a proper trajectory through the intersection, leading to a direct collision with the stationary infrastructure despite having a green light."
TR03093,true,stalled_or_broken_down_vehicle,10.960,10.960,"A heavily loaded brown truck illegally drives through a red traffic light, triggering a sequence of collisions. It first T-bones a red bus moving from left to right at 00:03:13, causing the bus to stall. Due to the impact and its unstable, heavy cargo, the truck loses control and collapses to the right, narrowly missing a tricycle and forcing its occupants to jump off and flee toward the crosswalk. The truck then strikes the side of a pink passenger car that had turned left into the intersection, causing the car to stall at 00:06:93 before the truck finally comes to a stop at 00:07:73. The root cause of the anomaly is the truck driver's violation of the red signal, compounded by the unbalanced load which led to the subsequent loss of vehicle control."
TR03099,true,stalled_or_broken_down_vehicle,1.600,5.830,"A white hatchback crossing the lanes fails to yield the right-of-way, resulting in a violent T-bone collision with another white car entering from the right. The force of the impact causes the second vehicle to tumble and roll through the air before landing upside down on its roof. The hatchback is pushed sideways and sustains partial damage, eventually stalling in the lane by 00:03.36. This severe crash disrupts the intersection, forcing a nearby motorcyclist to take evasive action to reach safety."
TR03105,true,stalled_or_broken_down_vehicle,1.410,2.090,"A gray sedan traveling straight from the left collides with a white truck moving straight through the intersection in a T-bone collision. The impact is severe, causing the white truck to be deflected and begin to overturn onto its side while the gray sedan spins and stalls. The accident was caused by a failure to yield the right of way, as the gray sedan entered the intersection and struck the truck despite a blinking yellow traffic light signaling the need for caution."
TR03111,true,stalled_or_broken_down_vehicle,2.210,6.550,"A black sedan attempting a left turn fails to yield the right-of-way to a white pickup truck traveling straight, resulting in a violent T-bone collision at the center of the frame. The force of the impact deflects the pickup truck to the left, sending it veering across the road until it crashes head-on into the bridge barricade. Following the initial impact, the black sedan comes to a complete halt and remains stalled in the lane, obstructing the roadway. The accident was caused by the sedan driver's failure to ensure the intersection was clear before committing to the turn."
TR03117,true,stalled_or_broken_down_vehicle,0.250,6.580,"A red truck traveling from the top left of the frame runs a red light and enters the intersection, where it suffers a severe T-bone collision with another red truck proceeding straight from the left. The force of the impact causes the first truck to lose control, veer into the wrong lanes, and eventually overturn and fall off the road toward the bottom right by 00:06.58. The second truck is left heavily damaged and stalled in the middle of the intersection. The root cause of the accident is the first truck driver's failure to stop for the red signal, which created an unavoidable conflict with the cross-traffic."
TR03123,true,stalled_or_broken_down_vehicle,1.330,6.930,"A motorcycle rider performs an illegal right turn and proceeds straight across the road, placing themselves directly in the path of an oncoming black sedan. At 00:02.40, the black sedan strikes the motorcycle in a T-bone collision, causing the motorcycle to be deflected to the right and the rider to be thrown into the air, eventually landing on the road at 00:03.53. The black sedan is deflected to the left and stalls by 00:04.40. The accident is caused by the motorcycle rider's failure to yield the right-of-way during an illegal maneuver, resulting in a violent collision that disrupts traffic flow."
TR03129,true,stalled_or_broken_down_vehicle,35.530,36.800,"A car moving from the left of the frame enters the intersection and is struck by a truck moving straight from the top left in a T-bone collision. The impact causes the car to spin and stall in the center of the intersection, while the truck loses control, veers toward the right, and strikes two pedestrians waiting at the median before hitting a tree and exiting the frame. The anomaly was caused by the car driver's failure to yield the right of way to the oncoming truck, leading to an unavoidable collision and subsequent secondary accidents."
