video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR00259,true,road_spill_or_debris,2.930,5.170,"A red truck traveling straight through the intersection collides violently with a blue truck that is attempting to make a left turn, resulting in a severe T-bone collision. The force of the impact instantly generates a massive cloud of dust and debris that obscures the vehicles and deflects the blue truck's cab sideways. The accident was caused by the driver of the blue truck failing to yield the right-of-way to the oncoming red truck while executing the turn in an unregulated open intersection."
TR02752,true,road_spill_or_debris,0.240,3.500,"A black hatchback traveling straight from the bottom left collides violently in a T-bone fashion with a blue scooter that is crossing the intersection from left to right. The high-speed impact breaks the scooter apart and throws both riders from the vehicle, causing them to fly through the air and roll across the roadway amidst scattered debris. The hatchback drags the remains of the scooter forward across several lanes before eventually slowing down, an accident caused by a right-of-way conflict where the scooter crossed directly into the path of the oncoming car."
TR02762,true,road_spill_or_debris,0.990,3.160,"A gray sedan traveling at high speed through the intersection collides violently with several motorcycles stopped at a pedestrian crosswalk. The rear-end collision creates a visible dust cloud and scatters debris across the roadway, causing the sedan to deflect across the crosswalk toward the bottom of the frame. This anomaly was caused by the sedan driver failing to decelerate and violating red traffic signals, plowing directly into the stationary vehicles that were correctly yielding the right-of-way."
TR02772,true,road_spill_or_debris,2.510,4.850,"A blue mini truck and a white mini truck engage in a severe T-bone collision at the center of the intersection. The front of the blue truck strikes the side of the white truck, triggering a violent impact that generates a massive cloud of dust and debris. This collision causes the blue truck to deflect toward the bottom left of the frame and the white truck to deflect toward the bottom right. The accident was caused by the white mini truck failing to yield the right-of-way to the blue truck traveling on the main road, creating an unavoidable collision course."
TR02782,true,road_spill_or_debris,16.917,16.917,"A moving black truck violently rear-ends a black truck that is stalled and stationary in the first lane from the left. The high-energy impact creates a large cloud of dust, smoke, and debris as the front cab of the moving vehicle is crushed against the rear of the stopped truck. This collision is caused by the moving truck driver's failure to observe the stationary hazard ahead and a subsequent failure to brake or execute an evasive lane change."
TR02791,true,road_spill_or_debris,4.565,4.565,"A red truck violently T-bones a blue hatchback in the middle of the intersection, generating a massive cloud of dust and debris upon impact. The collision is caused by the red truck driver failing to obey the red traffic signals facing their direction of travel, which led the truck to run the red light at a high rate of speed and strike the blue hatchback that was lawfully crossing the intersection."
TR02799,true,road_spill_or_debris,2.630,3.160,"A white SUV traveling at a high speed in the fifth lane fails to maintain a safe following distance and collides with the rear end of a red truck. The force of the impact causes the SUV to become physically wedged against the back of the truck, creating a cloud of dust and scattering debris across the roadway. The root cause of the anomaly is the SUV driver's failure to control their speed and yield to the slower-moving truck ahead, which had the right-of-way."
TR02807,true,road_spill_or_debris,0.450,5.400,"A black sedan traveling from the bottom of the frame in lane 3 loses control on the wet road and violently crashes into the metal barricade separating lanes 3 and 4. The force of the impact destroys a section of the barrier and sends sparks and debris across the roadway. Following the collision, the vehicle involuntarily slides across the divider into lane 4, where it eventually stalls and remains stationary. The accident was caused by the driver traveling at an unsafe speed for the rainy conditions, leading to a loss of traction and an inability to maintain the lane."
TR02815,true,road_spill_or_debris,2.510,5.130,"A black car enters from the top-left of the frame and violently crashes into the road median in a T-bone collision. The impact generates a cloud of dust and debris, causing the vehicle to lose control and rotate 360 degrees twice across the lane. This anomaly was caused by the driver's failure to maintain proper vehicle control and lane discipline while navigating a curve at high speed under unstable weather conditions at night."
TR02823,true,road_spill_or_debris,2.570,6.940,"A speeding black hatchback violently rear-ends a stalled white hatchback in an active highway lane. The force of the initial impact propels the white hatchback forward, causing it to collide with another stalled black car and strike three pedestrians standing between the two stationary vehicles. Following these successive impacts, the black hatchback is deflected to the right while the white hatchback is deflected to the left, scattering debris across the roadway. The root cause of the anomaly is the improper stalling of vehicles and presence of pedestrians in a high-speed lane, compounded by the black hatchback driver's failure to maintain situational awareness and brake for the stationary hazards."
TR02831,true,road_spill_or_debris,2.960,5.700,"A blue hatchback veers off the paved roadway and violently collides with the rear end of a parked blue-gray van. The force of the impact creates a large cloud of dust and debris, propelling both vehicles forward toward the right side of the frame in front of a building. The accident is caused by the driver of the hatchback losing control of the vehicle, leading it to travel at a high rate of speed across the dirt shoulder and strike the stationary van."
TR02838,true,road_spill_or_debris,0.100,3.790,"A black sedan traveling on a highway fails to navigate a lane split and collides head-on with a guardrail and crash attenuator in the gore area. The violent impact causes a burst of debris and water, lifting the rear of the car and causing it to flip over before coming to a complete stop. The crash is caused by driver error, specifically the failure to maintain a proper lane assignment, which resulted in the vehicle driving directly into the stationary barrier."
TR02845,true,road_spill_or_debris,33.000,36.000,"A massive explosion detonates on the right side of the road in the distance, instantly generating a colossal plume of fire, black smoke, and debris that causes the camera to shake violently. The event is caused by the detonation of a large explosive device, which immediately transforms the open roadway into a disaster zone as the initial blast expands rapidly."
TR02852,true,road_spill_or_debris,2.930,5.170,"A red truck traveling straight through the intersection collides violently with a blue truck that is attempting to make a left turn, resulting in a severe T-bone collision. The force of the impact instantly generates a massive cloud of dust and debris that obscures the vehicles and deflects the blue truck's cab sideways. The accident was caused by the driver of the blue truck failing to yield the right-of-way to the oncoming red truck while executing the turn in an unregulated open intersection."
TR02859,true,road_spill_or_debris,6.400,7.130,"A black sedan traveling at an excessive speed strikes a raised central divider head-on, causing the vehicle to be launched into the air. The violent impact generates a shower of sparks and a cloud of debris as the car crashes down and slides across the wet road toward the left side of the frame. The anomaly was caused by the driver's failure to slow down and navigate the roundabout, maintaining a straight trajectory despite the poor nighttime visibility and foggy conditions."
TR02866,true,road_spill_or_debris,2.410,4.900,"A red truck traveling straight from the right collides with another red truck attempting a left turn at the center of the intersection in a T-bone collision. The heavy impact generates a massive cloud of dust and debris, causing both vehicles to be violently displaced. The collision is caused by the left-turning truck's failure to yield the right-of-way to the straight-moving vehicle, a mistake likely exacerbated by poor nighttime visibility and severe overhead glare."
TR02873,true,road_spill_or_debris,2.290,4.440,"A black SUV traveling in the third lane from the left veers out of its lane and collides head-on with the central median of the flyover. The violent impact causes debris to explode outward and scatter across the roadway, resulting in significant front-end damage to the vehicle. This anomaly is caused by the driver's failure to maintain their lane and a subsequent loss of control, leading to a direct collision with the stationary infrastructure."
TR02880,true,road_spill_or_debris,0.540,1.380,"A black sedan entering the intersection from the bottom left fails to yield to oncoming traffic, resulting in a T-bone collision with a red hatchback traveling straight from the top right. The impact occurs at the front left side of the black sedan and the front right corner of the red hatchback, causing the hatchback's hood to pop open and debris to scatter across the roadway. This collision is caused by the black sedan driver's right-of-way violation, as they entered the intersection without ensuring it was clear despite the green light for the main traffic flow."
TR02887,true,road_spill_or_debris,1.460,4.880,"A black car traveling in lane 3 veers sharply to the right and crashes head-on into the central median barrier, shattering the white fencing and planters. The force of the impact scatters debris across the roadway, and the vehicle's momentum carries it forward through the destroyed barrier before it eventually slows. The collision is caused by the driver's failure to maintain their lane, as the car drifts inexplicably into the median without any signs of braking or corrective maneuvering."
TR02894,true,road_spill_or_debris,0.110,13.480,"A white truck rear-ends a red truck, triggering a multi-vehicle pile-up where the white truck is pushed into a white car in the adjacent lane. The force of these consecutive impacts causes both the red and white trucks to lose control and violently crash through the central median barrier, crossing into the opposite lanes of traffic. The vehicles eventually come to a complete stop in the opposing lanes, generating a large cloud of dust and debris that obstructs the roadway. The primary cause of the anomaly was the white truck's failure to maintain a safe following distance, leading to the initial collision and the subsequent loss of vehicle control."
TR02900,true,road_spill_or_debris,10.330,13.730,"A white sedan traveling at an excessively high speed crashes head-on into a concrete toll booth column separating lanes three and four. The violent impact causes the vehicle to launch into the air, flip over, and scatter debris across the plaza before coming to a rest upside down in lane four. This anomaly was caused by the driver's failure to reduce speed and maintain proper lane alignment while attempting to change lanes upon approaching the toll infrastructure."
TR02906,true,road_spill_or_debris,0.170,6.940,"A blue sedan enters the frame and deviates from its travel path, colliding violently with the roadside barrier. This impact causes the driver to lose control, deflecting the vehicle back onto the active highway where it swerves across multiple lanes and eventually comes to a stop in a middle traffic lane. The collision scatters debris across the roadway and creates a significant hazard for other drivers, resulting from the driver's failure to maintain their lane and subsequent loss of vehicle control."
TR02912,true,road_spill_or_debris,1.360,4.380,"A white van attempting a left turn is struck by a red truck traveling straight from the top-left, which drags the van into the center of the intersection. Almost immediately, a second red truck traveling straight from the top-right corner collides head-on with the first red truck. This multi-vehicle crash creates a cloud of dust and debris, leaving the white van and both trucks stalled in the center of the intersection. The primary cause was the white van's failure to yield the right-of-way in an uncontrolled intersection, followed by the second truck's inability to stop in time to avoid the wreckage."
TR02918,true,road_spill_or_debris,1.230,2.370,"A speeding truck veers off its path and violently collides head-on with a parked minivan along the right curb, creating a burst of sparks and debris. Following this initial impact, the truck is deflected to the left and strikes a pole-mounted traffic sign, knocking it down before continuing off the roadway under some roadside trees where it finally comes to a halt. The incident is caused by the truck driver's failure to maintain their travel lane while traveling at an unsafe speed, leading to the destruction of both the parked vehicle and the roadside infrastructure."
TR02924,true,road_spill_or_debris,2.060,5.670,"A white sedan enters the intersection at high speed and is rear-ended by a black SUV, creating a momentum that propels both vehicles into a group of motorcycles stationary at a red light. This trigger causes a multi-vehicle pile-up that launches riders and motorcycles across the intersection and results in a collision with a pedestrian crossing the street. The event concludes with the white sedan veering to the right and the black SUV coming to a halt amidst the debris. The root cause of the anomaly is the failure of both the sedan and SUV drivers to stop for the red traffic signal and the stopped traffic ahead."
TR02930,true,road_spill_or_debris,1.690,2.140,"A car traveling at an exceptionally high rate of speed enters the frame from the right and strikes a rectangular tollgate structure head-on. The impact is violent, causing the structure to be pushed to the left and triggering a massive eruption of dust and debris that obscures the scene. The collision is caused by the driver's failure to maintain vehicle control, align with the designated toll lanes, or reduce speed upon approaching the plaza infrastructure."
TR02936,true,road_spill_or_debris,2.540,7.710,"A black sedan initiates a left turn from lane three into lane two, crossing directly into the path of an oncoming motorcycle. This failure to yield the right-of-way results in a T-bone collision at 00:04.16, which deflects the motorcycle and causes the rider to fall and skid across lane one. The impact leaves the black sedan stalled in the middle of the roadway, creating a significant hazard and scattering debris across the wet surface."
TR02942,true,road_spill_or_debris,2.500,6.000,"A white box truck suddenly loses control and swerves sharply to the right, tipping over onto its left side and sliding violently across multiple lanes of traffic. The vehicle generates a large cloud of dust and debris as it scrapes the pavement, eventually coming to a complete stop against the concrete median barrier. The root cause of the anomaly is a sudden loss of vehicle control, which caused the truck to tip over and obstruct a significant portion of the highway, forcing nearby drivers to brake sharply to avoid a collision."
TR02948,true,road_spill_or_debris,9.630,11.170,"A white sedan pulls forward to execute a right turn onto a main road and is struck by a red truck traveling straight, resulting in a violent T-bone collision. The impact occurs on the driver's side of the sedan, causing a spray of debris and sending the sedan spinning out of control. The root cause of the accident is the white sedan driver's failure to yield the right-of-way to the oncoming truck, likely due to a misjudgment of the truck's speed or distance."
TR02954,true,road_spill_or_debris,5.460,7.660,"A black sedan traveling at excessive speed loses control, skidding across lanes to the left before crashing head-on into the roadside barriers. The violent impact generates flames, sparks, and a large cloud of debris, causing the vehicle to flip over as it recoils from the barrier. The root cause of the anomaly is the driver's failure to maintain a safe speed, which led to a complete loss of vehicle stability and the subsequent high-energy collision."
TR02960,true,road_spill_or_debris,2.770,6.830,"A red and green truck collides with a white truck in a left-turn collision within the intersection. The force of the impact pushes both vehicles toward the upper part of the frame, generating a cloud of dust and debris before they come to a complete stall. This collision, caused by a failure to yield the right-of-way during the turning maneuver, obstructs the roadway and forces a white sedan approaching from the bottom of the frame to stop and wait."
TR02966,true,road_spill_or_debris,0.750,2.260,"A white sedan loses control and veers off the roadway, running directly over a landscaped median island before colliding head-on with a white object on the sidewalk. The force of the impact generates a significant cloud of dust, smoke, and debris. This anomaly is caused by the driver's failure to maintain their lane or navigate the road layout, leading to an uncontrolled exit from the paved surface."
TR02972,true,road_spill_or_debris,1.920,4.340,"A black motorcycle traveling straight in lane 2 suffers a severe head-on collision with a black sedan that has skidded out of control across the intersection. The impact is powerful enough to eject the motorcycle rider and scatter debris, including a purple umbrella, across the wet pavement. Both vehicles are dragged along the intersection by the momentum of the crash, a result of the sedan hydroplaning due to excessive speed on the rainy road surface, which caused the driver to lose traction and veer directly into the motorcycle's path."
TR02978,true,road_spill_or_debris,8.170,10.810,"A black sedan traveling from the top of the frame loses control and crashes head-on into a stationary pole located near a parked white sedan. The violent impact generates visible sparks and a cloud of dust and debris, resulting in severe front-end damage to the vehicle. The accident is caused by the driver's failure to maintain their lane and a subsequent loss of vehicle control, leading the sedan to veer off the roadway."
TR02984,true,road_spill_or_debris,2.780,3.440,"A black SUV traveling at high speed collides violently with the rear of a stationary red dump truck stopped before an intersection. The impact is severe enough to generate a large cloud of smoke, dust, and debris while destroying nearby traffic barricades. This accident was caused by the SUV driver's failure to observe the stopped vehicle and the presence of barricades, combined with a failure to maintain a safe speed and proper lookout."
TR02990,true,road_spill_or_debris,0.670,2.620,"A red truck traveling from the bottom to the top of the frame suddenly veers left and collides head-on with the central median barrier. The impact is violent enough to break through the barrier, generating a massive cloud of dust and debris that spreads across the highway. This accident is caused by the driver losing control of the vehicle and failing to maintain their lane, resulting in a severe single-vehicle collision."
TR02996,true,road_spill_or_debris,3.110,4.900,"A large truck traveling straight in the middle lane T-bones a black sedan that has failed to yield while attempting a right lane change. The forceful impact causes the black sedan to roll over and veer toward the right side of the highway and the chevron-marked gore area, creating a large cloud of dust and debris. The root cause of the accident is the sedan driver's unsafe lane change, which placed the vehicle directly in the path of the truck, making the collision unavoidable."
TR03002,true,road_spill_or_debris,16.530,43.530,"A white car enters from the right and crashes head-on into the building's glass partition door, causing the glass to shatter instantly and sending debris into the lobby. The vehicle comes to a halt partially inside the building, remaining lodged in the entrance. The incident was caused by the driver losing control of the vehicle, likely due to excessive speed or accidental acceleration while navigating the pedestrian walkway. Shortly after the impact, a man rushes from inside the building to the vehicle to open the door and attempt to manage the situation."
TR03008,true,road_spill_or_debris,1.000,1.780,"A black SUV and a motorcycle collide violently in a left-turn collision at the intersection, creating a cloud of dust and debris as the rider is thrown to the ground. The crash is caused by a failure to yield the right-of-way at the 4-way intersection, where the conflicting trajectories of the two vehicles made the impact inevitable."
TR03014,true,road_spill_or_debris,35.000,38.000,"A light-colored car traveling at high speed veers out of its lane and violently rear-ends a dark-colored vehicle parked on the right side of the road. The force of the impact creates a shower of sparks and debris as the striking car's front end crumples, propelling the stationary vehicle forward and slightly to the left. This collision is caused by the driver of the light-colored car failing to maintain lane discipline and control their speed, resulting in an unavoidable high-energy impact with the parked car."
TR03020,true,road_spill_or_debris,7.403,7.403,"A scooter enters the main road from a median opening and suffers a severe T-bone collision with a gray sedan traveling straight. The impact causes the scooter to tumble repeatedly across the roadway, throwing the passengers to the ground and generating smoke and scattered debris. The collision is caused by the scooter driver's failure to yield the right-of-way to the sedan, which was moving straight on the main thoroughfare."
TR03026,true,road_spill_or_debris,0.960,4.660,"A white SUV suddenly loses control and veers sharply to the right, resulting in a violent head-on collision with the roadside metal barrier. The impact is forceful enough to shatter the barrier and scatter metal debris across the highway lanes before the SUV breaks through the fence and eventually comes to a complete stall. The anomaly is caused by a sudden loss of vehicle control or driver error, as the SUV deviates from its straight path without any external interference from other traffic."
TR03032,true,road_spill_or_debris,1.060,5.440,"A black car traveling at high speed from right to left crosses the intersection and collides head-on with a signpost on the raised landscaped median. The impact with the curb causes the vehicle to launch into the air and flip over completely, kicking up a cloud of dust and debris before landing upside down and stalling in lane 2. This severe single-vehicle accident was caused by the driver losing control and failing to maintain the designated lane, leading them to drive directly into the median."
TR03038,true,road_spill_or_debris,1.740,5.880,"A truck traveling from top to bottom collides head-on with the central median barrier, creating a significant cloud of dust and debris. The collision is caused by the truck driver losing control or failing to maintain their lane, drifting across the road until they strike the infrastructure. During the impact, a trailing white car is forced to take evasive action, changing lanes from the second to the first lane from the left to avoid the crashing vehicle."
TR03044,true,road_spill_or_debris,3.360,9.350,"A white sedan traveling in the ongoing lanes suddenly swerves left, crossing into the oncoming traffic lanes and colliding head-on with a white SUV traveling straight. The force of the impact causes both vehicles to deflect violently and spin across the roadway, scattering debris across multiple lanes before they both come to a complete stall by 00:09.35. The accident is caused by the white sedan driver executing an illegal lane change into opposing traffic, which violated the right-of-way of the white SUV and made the collision unavoidable."
TR03050,true,road_spill_or_debris,3.170,4.670,"A green truck traveling from the right side of the frame to the left violently T-bones a silver sedan moving from the top to the bottom of the frame at the center of the intersection. The force of the impact pushes the silver sedan entirely out of the frame to the left, while a massive cloud of dust and debris is instantly generated. The collision is caused by the truck driver failing to yield to the silver sedan in an uncontrolled intersection, leading to a high-impact crash."
TR03056,true,road_spill_or_debris,1.620,1.880,"A gray SUV collides with the rear of a gray hatchback that is stationary at a red light in the second lane from the left. The impact is a direct rear-end collision caused by the SUV driver's failure to slow down or maintain a safe following distance, likely exacerbated by the wet, reflective road surface which reduced braking efficiency. This collision results in debris scattering across the roadway and immediately shoves the stationary hatchback forward into the intersection."
TR03062,true,road_spill_or_debris,1.350,4.890,"A white truck traveling at a moderate to fast speed suddenly veers out of its lane and collides head-on with the metal lane barriers on the left side of the bridge. The impact is forceful, generating a shower of sparks and scattering debris across the roadway as the truck scrapes along the guardrail. The collision is caused by the driver losing control of the vehicle and failing to maintain a straight trajectory, likely due to driver distraction or fatigue."
TR03068,true,road_spill_or_debris,0.570,3.840,"A gray sedan traveling along the demarcation of the third and fourth lanes collides head-on with a striped road divider on the right side of the tunnel. The force of this initial impact causes the vehicle to deflect sharply across all traffic lanes toward the left, where it strikes the blue and white tunnel wall in a secondary head-on collision. This sequence of events is caused by the driver's failure to maintain their lane and avoid the stationary structural hazard, resulting in significant vehicle damage and debris scattered across the roadway."
TR03074,true,road_spill_or_debris,0.400,2.670,"A white bus traveling from right to left collides with the underside of a height barrier overpass, causing the roof of the vehicle to scrape violently against the structure. This impact results in visible damage and causes debris to fall from the roof as the bus continues its forward momentum. The collision is caused by driver error, as the operator failed to correctly judge the height of the bus relative to the clearance of the barrier, attempting to pass through a structure that the vehicle exceeded in height."
TR03080,true,road_spill_or_debris,2.500,6.970,"A black sedan attempts to merge or cross the path of a large red dump truck, resulting in a severe T-bone collision. The front of the red truck strikes the side of the sedan, rotating the vehicle perpendicular to the truck's path and pushing it sideways and backwards until it is crushed against the raised curb of the median. The collision, caused by the sedan driver's failure to yield the right-of-way to the established truck in the adjacent lane, kicks up a cloud of dust and debris before both vehicles come to a stop."
TR03086,true,road_spill_or_debris,2.470,6.420,"A large truck traveling from the bottom left toward the top of the frame in the third lane loses traction on the wet, flooded road and topples over. This instability results in a heavy collision with the road surface between 00:03.42 and 00:06.42, generating a massive splash of water and debris that engulfs the adjacent lane. The anomaly is caused by the truck traveling at an unsafe speed for the rainy nighttime conditions, leading to a complete loss of vehicle control."
TR03092,true,road_spill_or_debris,3.640,7.230,"A white sedan traveling in the second lane deviates from its path and violently collides head-on with the metal road divider in the center of the frame. The force of the impact causes the vehicle to spin in a circle along the divider, generating sparks and scattering debris across the roadway. This anomaly was caused by the driver losing control of the vehicle and failing to maintain their lane, resulting in a severe collision that leaves the sedan disabled and damages the median infrastructure."
TR03098,true,road_spill_or_debris,3.050,3.890,"A red truck traveling straight through the intersection strikes a white van in a severe T-bone collision. The white van, which had entered the intersection from the right, is hit on its side by the front of the truck, causing the van to spin violently and scatter debris across the roadway. This anomaly is caused by a failure to yield the right-of-way at a signalized intersection, as the white van entered the path of the oncoming truck illegally."
TR03104,true,road_spill_or_debris,2.290,5.010,"A white hatchback traveling from top to bottom loses control and crashes head-on into the central median railing, breaking through the barrier and crossing into the opposing traffic lanes. As the hatchback enters the opposing flow, a white SUV traveling from bottom to top sideswipes the damaged railing and scattered debris, forcing the SUV to swerve into the adjacent right lane to avoid a direct collision. The root cause is the hatchback driver's loss of vehicle control, which caused the vehicle to breach the median and violate the right-of-way of oncoming traffic."
TR03110,true,road_spill_or_debris,1.910,6.060,"A red truck moving downward along the road attempts to turn right but loses control, veering into a barrier on its left side. The force of the collision causes the truck's container to detach and overturn to the left, kicking up a cloud of dust and debris. This anomaly is caused by the driver operating the vehicle at an unsafe speed for the nighttime road conditions, specifically while navigating the curve and speed bump, which led to the loss of vehicle stability."
TR03116,true,road_spill_or_debris,10.330,13.730,"A white SUV traveling at high speed collides head-on with a concrete divider at the toll plaza, causing the vehicle to flip over and scatter debris across the roadway. The collision is caused by the driver's excessive speed and failure to align the vehicle with an open toll lane, resulting in a violent impact that leaves the SUV overturned and stalled."
TR03122,true,road_spill_or_debris,8.000,14.000,"A white car traveling along the road suddenly loses control and veers sharply to the right, mounting the curb and crashing into a large planter on the sidewalk. A pedestrian standing nearby, preoccupied with a mobile phone, is nearly struck and jumps backward in shock as the impact sends a cloud of dust and debris into the air. The accident is caused by the driver's failure to maintain their lane, resulting in an erratic maneuver that drove the vehicle off the roadway and into the pedestrian area."
TR03128,true,road_spill_or_debris,1.470,7.080,"A white SUV enters the intersection from the bottom of the frame and illegally drives through a red light, resulting in a violent T-bone collision with a motorcycle rider at the center of the intersection. The force of the impact throws the rider off the motorcycle and scatters debris across the roadway, after which the white SUV skids and stalls. The accident is caused by the SUV driver's failure to stop for the red signal, which deprived the motorcycle rider of the right-of-way and made the collision inevitable."
TR03134,true,road_spill_or_debris,3.680,5.790,"A gray sedan traveling in the fifth lane crashes violently into a physical road divider and its attached traffic sign. The impact causes significant front-end damage and scatters debris across the roadway. This collision is caused by the driver speeding and failing to maintain proper control of the vehicle, leading them to deviate from the designated lane and strike the stationary infrastructure."
TR03140,true,road_spill_or_debris,3.260,3.670,"A white car enters from the top right of the frame at an excessive rate of speed and is involved in a violent head-on collision on the background road. The force of the impact generates a massive, billowing cloud of dust and debris that completely obscures the vehicle and the immediate crash site. The root cause of the anomaly is the driver's unsafe speed, which, combined with the poor visibility caused by foggy and hazy weather conditions, led to a loss of control and the subsequent collision."
TR03146,true,road_spill_or_debris,3.860,5.280,"A white sedan traveling from right to left collides with a white SUV moving from top to bottom in a violent T-bone collision at the center of the intersection. The impact causes both vehicles to skid toward the left side of the frame, generating a cloud of dust and scattering debris. The collision is caused by both drivers failing to reduce speed or yield the right-of-way at an uncontrolled intersection lacking traffic lights or stop signs."
TR03152,true,road_spill_or_debris,1.090,2.830,"A T-bone collision occurs at the intersection between a red truck loaded with stacked wooden boards and another red truck with its load covered by a white cloth. The impact is violent, generating a cloud of dust and debris as the two vehicles crash from the side. This anomaly is caused by a right-of-way violation, as one of the trucks fails to stop for a clearly visible red traffic light, crossing directly into the path of the other vehicle."
TR03158,true,road_spill_or_debris,0.690,5.190,"A black sedan traveling from left to right veers suddenly and collides head-on with the central median guardrail, causing the vehicle to spin 360 degrees across the second and third lanes. The impact scatters debris across the roadway before the vehicle moves back slightly and stalls across multiple lanes. This anomaly was caused by the driver losing control of the vehicle, which led to the forceful impact with the barrier and the subsequent loss of directional stability."
TR03164,true,road_spill_or_debris,1.570,2.850,"A white sedan and a gray sedan enter an uncontrolled intersection simultaneously and engage in a severe T-bone collision, with the white sedan striking the side of the gray sedan. The impact is violent enough to generate a massive cloud of dust and scatter debris across the roadway. This anomaly was caused by a mutual failure of both drivers to yield the right-of-way or reduce their speed before entering the junction, making the collision inevitable."
TR03170,true,road_spill_or_debris,5.110,9.850,"A heavy truck traveling from the upper left veers off the roadway and crashes head-on into a small white building on the right side of the frame. The violent impact causes the structure to collapse and triggers a massive explosion of dust, debris, and smoke that rapidly expands across the area. The crash is caused by the truck driver's failure to maintain control and stay within the designated traffic lanes, leading to a catastrophic collision with the roadside building."
TR03176,true,road_spill_or_debris,4.050,6.040,"A white truck traveling straight through the intersection collides with a motorcycle crossing from left to right in a T-bone collision. The forceful impact shatters parts of the motorcycle and throws the rider to the ground, causing the vehicle to stall and leave debris scattered across the roadway. The collision is caused by the motorcycle rider failing to yield the right-of-way to the truck, which was proceeding on a green light that transitioned to orange. Despite initiating hard braking that left prominent skid marks, the truck was unable to avoid the impact."
TR03182,true,road_spill_or_debris,0.280,8.240,"A brown sedan performs an unsafe lane change from the fifth to the fourth lane, cutting directly into the path of a trailing truck. At 00:03.90, the truck is unable to stop and rear-ends the sedan, pushing it forward until 00:06.30, when the sedan collides head-on with yellow impact attenuators on the divider between the third and fourth lanes. The crash generates a large cloud of dust and debris, leaving the sedan severely damaged while the truck continues driving forward in the fourth lane. The root cause of the accident was the sedan driver's failure to yield the right-of-way, which left the truck driver with insufficient time to react."
TR03188,true,road_spill_or_debris,2.440,4.510,"A red container truck traveling in the leftmost lane rear-ends a truck ahead of it due to a failure to maintain a safe following distance and control its speed. The forceful impact causes the lead truck to deflect across multiple lanes and the red truck to be thrown across adjacent lanes, striking the ground and kicking up debris. This collision disrupts the steady flow of highway traffic and initiates a sequence where the struck vehicle violently overturns beyond the central median."
TR03194,true,road_spill_or_debris,0.000,8.160,"A severe multi-vehicle accident occurs when a red truck loses its balance and flips over a black SUV, triggering a chain reaction of collisions. Another red truck loses control and flips to its left, violently striking the central median guardrail; this impact causes its trailer to detach and swing horizontally across lanes 1, 2, and 3. The sliding trailer pushes a third red truck from lane 2 into lane 1, while a massive cloud of debris erupts from the crash site. The root cause is a failure to maintain a safe following distance and speed within heavily congested traffic, resulting in a complete blockage of multiple highway lanes."
TR03200,true,road_spill_or_debris,2.000,8.000,"A red truck traveling on a wet highway loses control and swerves violently across multiple lanes, jackknifing as it crashes into the outer guardrail. The force of the impact causes the truck to breach the barrier and plummet off the elevated roadway, leaving a trail of debris scattered across the lanes. The accident was caused by a severe loss of traction, likely due to hydroplaning on the rain-slicked road surface, which made the vehicle's trajectory impossible to recover."
TR03205,true,road_spill_or_debris,9.970,14.150,"A white truck traveling straight in the left lane collides head-on with a light brown car that is stalled in the roadway. The impact creates a cloud of dust and debris, resulting in significant damage to both vehicles. The accident is caused by the combination of the car being stalled in an active travel lane and the truck driver's failure to maintain situational awareness or brake in time to avoid the stationary hazard."
TR03210,true,road_spill_or_debris,3.050,4.260,"A silver sedan entering from the right at a high rate of speed violently T-bones a silver SUV that is driving straight through the intersection. The force of the impact generates a massive cloud of dust and debris, causing the silver SUV to be launched and overturn toward the top right of the frame. The collision is caused by the silver sedan's excessive speed and failure to yield the right-of-way to the SUV, which was already established in the intersection."
TR03215,true,road_spill_or_debris,2.410,4.570,"A small blue truck executing a left turn from the sixth lane fails to yield to oncoming traffic, resulting in a severe T-bone collision with a large brown truck traveling straight in the fourth lane. The force of the impact and the subsequent evasive swerving cause the brown truck to lose balance and violently roll over onto its side, sliding across the intersection and generating a massive cloud of dust and debris. The crash was caused by the blue truck driver's failure to observe the right-of-way granted to straight-moving traffic by the green signal."
