video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR00100,false,normal,,,"A white semi-truck with a white trailer and a black car travel straight in the lanes on the left side of the highway, while a white pickup truck moves in the opposite direction in the right lane. All three vehicles maintain steady highway speeds and remain within their respective lanes, demonstrating a standard, free-flowing traffic pattern where commercial and passenger vehicles coexist without conflict."
TR02751,true,wrong_way_driving,3.755,3.755,"A blue car executes an improper left turn into the oncoming lane, resulting in a severe T-bone collision with a black motorcycle traveling at high speed from the opposite direction. The force of the impact violently ejects the rider in black clothing over the car toward the bottom left of the frame, while the motorcycle spins and crashes to the ground on the right side of the blue car. The root cause of the accident is the blue car's wrong-way driving, as the driver turned directly into the path of oncoming traffic, making the collision unavoidable."
TR02761,false,normal,,,"A yellow car traveling from the top of the frame towards the bottom and a white car traveling from the bottom towards the top pass each other in opposite directions. Both vehicles maintain their respective lanes and a steady speed, demonstrating standard highway behavior in a free-flowing traffic environment where right-of-way is naturally maintained by the central median."
TR02771,false,normal,,,"A white truck with a green trailer travels towards the camera in the rightmost lane of the left carriageway, while another white truck with a white trailer moves alongside it in the middle lane. Simultaneously, in the opposite direction, a white truck with a red trailer drives away from the camera in the rightmost lane of the right carriageway. All three commercial vehicles maintain steady trajectories and highway speeds, reflecting a period of stable, free-flowing movement for the traffic approaching the camera and consistent progress for the trucks in the far-right lane of the opposing side."
TR02781,true,wrong_way_driving,0.870,5.040,"A black sedan loses control and veers sharply from the right, crashing through the white central median fence and dragging a section of the barrier with it. The vehicle continues on an uncontrolled diagonal trajectory across three oncoming lanes of traffic before colliding head-on with a pole on the left sidewalk, creating a bright flash of sparks upon impact. This sequence of events was caused by the driver's total loss of vehicle control, leading to a severe violation of lane-keeping rules and a dangerous wrong-way incursion."
TR02790,false,normal,,,"A white SUV, a black sedan, and a white pickup truck travel straight in the left and middle lanes, moving away from the camera, while a large white box truck with yellow circular patterns travels straight in the right lane moving toward the camera. These vehicles maintain their respective lanes at consistent speeds, following standard highway flow patterns where vehicles in opposite directions are separated by a central median barrier."
TR02798,false,normal,,,"Multiple vehicles, including a white car, a silver car, and a blue car, maintain a steady and continuous flow of traffic while traveling toward the bottom of the frame. Simultaneously, a black car, a red car, and a white truck move in the opposite direction toward the top of the frame. All drivers adhere to highway lane discipline, maintaining their respective lanes and safe following distances as they navigate the dry road surface under overcast conditions."
TR02806,false,normal,,,"A group of vehicles, including a motorcycle, a white car, a dark car, and a yellow car, travel straight from the top to the bottom of the frame on the left side of the median, while a dark car and a white truck travel in the opposite direction on the right side. The vehicles maintain steady speeds and stay within their respective lanes, following the natural flow of a divided urban thoroughfare without any interruptions or regulatory signals to impede their progress."
TR02814,false,normal,,,"Multiple vehicles, including a black SUV in the leftmost lane and a white SUV and white sedan in the center lanes, move steadily and straight from the bottom to the top of the frame. Simultaneously, a stream of opposing traffic consisting of a black SUV and white SUVs travels from top to bottom. All vehicles adhere to their respective lanes and maintain a constant speed, following the standard rules of a divided highway where traffic flows smoothly in opposite directions separated by a central median."
TR02822,false,normal,,,"A white car travels straight through the underpass in the oncoming lanes, maintaining a steady and unimpeded pace as it moves toward the camera. Because the roadway is free-flowing and devoid of congestion or intersecting traffic, the vehicle is able to proceed without any need for braking or lane adjustments, following the standard rules of travel for a multi-lane straight road."
TR02830,true,wrong_way_driving,0.000,4.600,"A black SUV drives in the wrong direction in lane 4, leading to two consecutive head-on collisions. Between 00:02.26 and 00:02.53, the SUV violently impacts a silver hatchback traveling correctly in its lane, and shortly after, between 00:04.33 and 00:04.60, it collides head-on with a motorcycle. The root cause of these accidents is the black SUV driver's blatant violation of traffic laws by driving against the flow of traffic in an active lane, stripping the other motorists of their right-of-way and making the crashes inevitable."
TR02837,false,normal,,,"A steady flow of traffic moves through the underpass, with a white car and a silver car among several others traveling straight toward the bottom of the frame on the left side, while other vehicles move in the opposite direction on the right side. The vehicles maintain a constant speed and stay within their respective lanes, following the standard rules of a divided roadway where traffic flows independently in both directions without interference."
TR02844,false,normal,,,"A white sedan emerges from the intersecting side road on the left and executes a right-hand turn to merge into the main highway. The driver yields to the existing traffic flow before smoothly entering the oncoming lanes, adhering to standard right-of-way rules for merging from a secondary road into a primary artery."
TR02851,false,normal,,,"Traffic flows in opposite directions on a multi-lane highway at night, where vehicles moving toward the bottom of the frame maintain a steady, free-flowing pace while vehicles moving toward the top of the frame experience moderate to heavy congestion. The drivers on the right side of the highway engage in collective braking and speed adjustments, responding to a dense cluster of vehicles and slower traffic conditions ahead to maintain safe following distances."
TR02858,true,wrong_way_driving,0.000,5.000,"In the middle lanes, a black pickup truck and a red sedan perform simultaneous lane changes in opposite directions while a yellow box truck continues driving straight. The black pickup truck shifts smoothly to the right and the red sedan moves to the left, both maneuvers executed as the drivers find available space in adjacent lanes to optimize their positioning on the highway."
TR02865,true,wrong_way_driving,3.620,3.820,"A white sedan traveling toward the top of the frame collides head-on with a black motorcycle moving in the opposite direction. The impact is severe, violently ejecting the motorcycle rider into the air and causing significant damage to both vehicles. The collision is caused by both drivers failing to maintain a safe lateral distance on a residential street that has been significantly narrowed by densely parked cars on both sides, leading to a direct conflict in the center of the roadway."
TR02872,false,normal,,,"A red car and a red truck travel straight within the rightmost lane of the right carriageway, while a dark grey car maintains a steady pace in the left lane of the same carriageway. On the opposing left carriageway, a dark grey car and a white van move straight in their respective lanes, reflecting a standard highway flow where vehicles maintain lane discipline while moving in opposite directions."
TR02879,false,normal,,,"A white van turning left at the intersection collides head-on with a motorcycle traveling straight from the opposite direction. The force of the impact throws the rider off the motorcycle toward the left side of the frame, leaving them lying on the ground. The collision is caused by the van driver's failure to yield the right-of-way to the oncoming motorcyclist, a violation of standard traffic rules for left-turning vehicles."
TR02886,true,wrong_way_driving,8.448,8.448,"An empty truck traveling from bottom to top loses control and swerves sharply into the oncoming lane, leading to a severe multi-vehicle accident. At 00:03:10, a red truck loaded with logs, proceeding straight in its designated lane, T-bones the out-of-control truck, creating a massive cloud of dust and debris. The force of this primary impact pushes the empty truck into the nearby intersection, where it subsequently collides with a stationary white sedan at 00:04:89. The incident results in the red truck stalling in the roadway and forces another vehicle at the intersection to reverse to avoid the wreckage. The root cause of the anomaly is the empty truck driver's failure to maintain vehicle control, which caused the truck to violate the right-of-way and trigger the chain of collisions."
TR02893,false,normal,,,"A steady flow of mixed traffic moves in opposite directions along the divided roadway, with a black car, a yellow taxi, and a white car traveling from top to bottom on the left side, while a white car and a motorcycle travel from bottom to top on the right. The vehicles maintain a constant speed and stay within their designated lanes, following the standard rules of the road for a multi-lane thoroughfare without any interruptions or conflicting maneuvers."
TR02899,false,normal,,,"Multiple vehicles, including a white truck in the second lane from the left and a white van in the rightmost oncoming lane, maintain steady speeds and drive straight within their respective lanes. The traffic flow is uninterrupted and follows standard highway driving rules, with all drivers adhering to lane markings and maintaining safe following distances during this period of free-flowing movement."
TR02905,true,wrong_way_driving,7.488,7.488,"A red truck initiates a left turn at an intersection and fails to yield to an oncoming motorcycle, resulting in a violent left-turn collision at 00:01:72. The force of the impact sends the motorcycle sliding into the adjacent lane, where it T-bones a white car traveling in the opposite direction. Following these impacts, the motorcycle and red truck both come to a complete stall at the intersection due to severe damage, while a second white car traveling behind the motorcycle is forced to stop abruptly. The incident was caused by the truck driver's failure to grant the right-of-way to the straight-moving motorcycle, a mistake exacerbated by nighttime visibility and wet road conditions."
TR02911,false,normal,,,"A white semi-truck with a white trailer and a black car travel straight in the lanes on the left side of the highway, while a white pickup truck moves in the opposite direction in the right lane. All three vehicles maintain steady highway speeds and remain within their respective lanes, demonstrating a standard, free-flowing traffic pattern where commercial and passenger vehicles coexist without conflict."
TR02917,false,normal,,,"A high volume of multi-lane highway traffic maintains a steady, continuous flow in both directions, with vehicles in the oncoming lanes and departing lanes consistently remaining within their respective lanes. The drivers exhibit standard car-following dynamics, moving at moderate to fast paces without any erratic lane changes or sudden braking, adhering to the rules of a controlled-access highway where the lack of traffic signals allows for uninterrupted movement."
TR02923,false,normal,,,"On the left side of the highway, a black stretch limousine and a dark pickup truck move forward slowly, embedded within a dense cluster of black SUVs and sedans. Simultaneously, on the right side of the highway, a red sedan, a white sedan, and a silver sedan travel straight away from the camera at high speeds. The disparity in speed between the two sides is a result of heavy congestion affecting the oncoming lanes while the departing lanes remain sparse and free-flowing."
TR02929,true,wrong_way_driving,1.720,5.410,"A white sedan veers across the double solid yellow line into oncoming traffic, resulting in a violent head-on collision with a red truck. The impact causes the white sedan to spin and stall in the middle of the roadway, while the red truck loses stability and rolls over onto its side. This catastrophic event is caused by the white sedan's failure to maintain its lane, which directly violated the right-of-way of the lawfully traveling truck."
TR02935,false,normal,,,"A black car travels straight through the right lane descending the winding road while a white car moves in the opposite direction in the left lane. Both vehicles maintain a steady pace and stay within their respective lanes, following the natural curve of the roadway and the established right-of-way for two-way traffic flow on a divided highway."
TR02941,true,wrong_way_driving,2.660,6.830,"A red truck travels the wrong way in Lane 1 of a highway, leading to a violent head-on collision with a white sedan entering from a side opening at 00:03.63. The force of the impact drags both vehicles across Lanes 2 and 3 toward the left divider, where the red truck rolls over and its rider is ejected onto the roadway. The white sedan deflects backward and ultimately crashes into the road divider at 00:04.48. The root cause of the anomaly is the red truck operator's decision to drive against the designated flow of traffic, creating an unavoidable collision path."
TR02947,false,normal,,,"A red car travels away from the camera in the right lane while a white car and a black car approach in the opposite direction, occupying the left and right lanes respectively. The vehicles maintain a steady pace and stay strictly within their marked lanes, demonstrating a standard, uncongested flow of traffic on a multi-lane highway."
TR02953,true,wrong_way_driving,7.660,10.080,"A silver sedan collides head-on with an oncoming motorcycle ridden by a person in a red outfit. The force of the impact violently ejects the rider into the air and over the hood of the car, while the motorcycle overturns and is deflected to the right. Instead of stopping to provide aid, the silver sedan continues moving forward and exits the frame. The accident was caused by the sedan drifting out of its path and crossing into the oncoming lane, violating the motorcycle's right-of-way on the narrow street."
TR02959,false,normal,,,"A dark-colored sedan and a white sedan travel straight in opposite directions on their respective sides of the divided urban road. The two vehicles pass each other without any interaction or change in speed, as they are physically separated by a tree-lined central median and are adhering to their respective lane markings. This is a standard example of free-flowing traffic in a low-volume nighttime environment where the right-of-way is clear for both parties."
TR02965,true,wrong_way_driving,5.000,10.000,"A yellow taxi travels straight towards the camera in the right lane, while a motorcycle follows behind it in the left lane, and a black car continues driving away from the camera in the opposite direction. The vehicles maintain a steady pace and stay within their designated lanes, reflecting a smooth and orderly flow of traffic through the underpass where no regulatory signals are present to impede movement."
TR02971,false,normal,,,"A white sedan travels straight along the left side of the divided road while two dark vehicles move in the opposite direction on the right side of the median. The vehicles maintain their respective lanes and steady speeds, flowing freely in a low-density environment where right-of-way is naturally maintained by the physical separation of the central median."
TR02977,true,wrong_way_driving,20.040,20.040,"A fast-moving motorcycle performs a passing maneuver in the middle lanes, weaving quickly between a dark SUV and a white sedan to overtake them. The motorcycle utilizes the available space between the slower vehicles to maintain its higher velocity, successfully navigating the gap and moving ahead of the traffic flow as a yellow taxi simultaneously travels in the opposite direction on the right side of the road."
TR02983,false,normal,,,"A yellow car and a white car travel straight along the left carriageway from the top left toward the bottom left, while a motorcycle moves in the opposite direction on the right carriageway from the top right toward the bottom right. All three vehicles maintain a steady, unimpeded pace within their respective lanes, facilitated by the green signal phase and the sparse traffic density, resulting in a smooth and continuous flow of traffic."
TR02989,false,normal,,,"A white car, a black car, and a blue bus travel straight in the left, middle, and right lanes respectively, moving from the bottom to the top of the frame, while a red car, a white van, and a white truck move in the opposite direction from top to bottom. All vehicles maintain consistent highway speeds and strict lane discipline, illustrating a standard free-flowing traffic pattern on a divided highway where drivers adhere to lane markings to ensure safe separation between opposing traffic streams."
TR02995,false,normal,,,"A yellow car and a white car travel straight from the top to the bottom of the frame on the left side of the road, while a red car and a black car drive straight away from the camera on the right side of the road. All four vehicles maintain a steady pace and consistent lane positioning, following the standard flow of a divided highway where traffic moves in opposite directions separated by a central median."
TR03001,true,wrong_way_driving,0.000,5.000,"A white car and a black car travel straight toward the camera in the oncoming lanes, while a white car, a yellow car, and a motorcycle travel straight away from the camera in the opposite lanes. All vehicles maintain their lanes and a steady pace, moving freely under the guidance of green traffic signals that allow for continuous flow in both directions."
TR03007,false,normal,,,"A high-speed motorcycle in the oncoming lanes passes directly beneath the camera, immediately followed by a white car continuing straight toward the foreground. Simultaneously, a yellow taxi travels away from the camera on the elevated upper roadway to the right. This sequence represents a typical high-speed flow of sparse nighttime traffic, where vehicles maintain their lanes and proceed without interference due to the lack of congestion and signals."
TR03013,true,wrong_way_driving,4.130,4.720,"A gray SUV traveling the wrong way through the intersection strikes a motorcycle that is in the process of turning left and changing lanes, resulting in a forceful T-bone collision. The impact is caused by the SUV driver's sustained wrong-way travel against the designated flow of traffic, which created an unavoidable conflict with the motorcycle's path."
TR03019,true,wrong_way_driving,9.278,9.278,"A black SUV enters the frame traveling at high speed in the wrong direction and collides head-on with an oncoming black motorcycle and its rider. The force of the primary impact causes the motorcycle to slide backward toward the bottom of the frame, while the SUV loses balance and veers into a utility pole on the left side of the lane. The SUV subsequently stalls after hitting the pole, with the entire sequence caused by the SUV driver's illegal wrong-way travel and failure to slow down for oncoming traffic."
TR03025,false,normal,,,"A black car and a white car travel straight in opposite directions on a multi-lane highway, maintaining their respective lanes as they move at a steady, consistent speed. Both vehicles follow standard highway driving protocols by keeping a straight trajectory within the lane markings, resulting in a safe and orderly flow of traffic during the night."
TR03031,false,normal,,,"A variety of vehicles, including black sedans, a black SUV, a red car, and white cars, travel straight within their respective lanes on a divided highway. The traffic flow is asymmetrical, with the oncoming lanes heavily congested and moving slowly, while the lanes moving away from the camera remain free-flowing and sparse, with all drivers maintaining their lane trajectories in accordance with standard highway driving behavior."
TR03037,false,normal,,,"A yellow car and a black car travel straight along the right side of the road while a white car moves in the opposite direction on the left side. All three vehicles maintain consistent speeds and stay within their respective lanes, demonstrating a standard free-flowing traffic pattern on a multi-lane road with no conflicting movements or required yielding."
TR03043,true,wrong_way_driving,2.680,4.330,"Two white SUVs engage in a severe head-on collision at the center of the frame. The accident occurs because one of the SUVs fails to maintain its lane and crosses the solid yellow center line into oncoming traffic, violating the right-of-way of the other vehicle. The force of the impact causes both vehicles to deflect violently toward the right side of the road, initiating a sequence that leads to one SUV overturning and the other stalling."
TR03049,false,normal,,,"A red car travels away from the camera on the right side of the road while a black car simultaneously drives towards the camera on the left side. Both vehicles maintain a steady speed and remain centered within their respective lanes, adhering to standard highway driving behavior where traffic flows smoothly in opposite directions without interference."
TR03055,true,wrong_way_driving,5.140,7.770,"A white sedan traveling in the correct direction collides head-on with a motorcycle that is traveling the wrong way through the tunnel. The violent impact throws the rider from the motorcycle and causes the sedan to lose control, swerving from the left lane into the right lane. The root cause of the accident is the motorcyclist's severe traffic violation of driving against the flow of traffic, which created an unavoidable conflict for the oncoming sedan."
TR03061,false,normal,,,"A white car and a black car travel straight in the leftward lanes while another black car drives straight in the opposite direction on the right side of the road. The vehicles maintain steady highway speeds and keep their respective lanes, reflecting a state of free-flowing traffic where drivers follow standard lane discipline without any interference or need for braking."
TR03067,false,normal,,,"A steady stream of light traffic moves in opposite directions on a multi-lane urban road, with a black car, a red car, and a white car traveling toward the bottom left while two yellow taxis and a motorcycle travel toward the top right. The vehicles maintain their respective lanes and proceed at a constant speed without any interruptions or lane changes, reflecting a standard free-flowing traffic state in a nighttime urban environment."
TR03073,true,wrong_way_driving,7.104,7.104,"A white car breaks through the center divider from the right side of the highway and enters the oncoming lanes, driving the wrong way. This leads to a violent head-on collision with a white sedan traveling legally in the left lanes, causing the wrong-way vehicle to flip onto its roof and both cars to stall. During the impact, a motorcycle is also struck and pushed to the left side of the frame. The anomaly is caused by the white car's illegal incursion into oncoming traffic after destroying the physical median, making the catastrophic collisions unavoidable."
TR03079,false,normal,,,"A blue car, a white car, and a white truck travel straight in the left carriageway, while a dark car and a white truck move in the opposite direction in the right carriageway. All vehicles maintain their respective lanes and travel at steady highway speeds, following standard multi-lane highway traffic flow rules where vehicles remain within marked lanes to ensure a safe and uninterrupted progression of traffic."
TR03085,false,normal,,,"A dark SUV enters the scene from the bottom right and performs a right-hand turn to merge onto the main roadway, heading toward the top right of the frame. The SUV executes the turn smoothly, integrating into the traffic flow without causing any disruption to the white car traveling in the opposite direction, demonstrating a standard right-turn maneuver where the driver yields to the primary road's flow."
TR03091,false,normal,,,"A white car traveling from the bottom left proceeds straight through the intersection, while a black car and a white car traveling from the top right move in the opposite direction toward the bottom left. All three vehicles maintain their respective lanes and flow smoothly through the signalized intersection, as the green light provides them with the right-of-way to proceed without interruption."
TR03097,false,normal,,,"A diverse mix of commercial and passenger vehicles, including a black truck cab with a white trailer and a light blue truck cab with a grey trailer, maintain a steady flow of traffic in opposite directions. All vehicles adhere to their respective lanes and travel at consistent highway speeds, demonstrating a stable and uninterrupted traffic state governed by standard highway driving rules."
TR03103,false,normal,,,"A white van enters the middle lane and travels straight away from the camera, maintaining a steady speed and consistent lane position until the end of the sequence. This vehicle follows the established free-flowing traffic pattern of the highway, where drivers in the middle and left lanes are able to bypass the congestion occurring in the opposite direction's rightmost lane."
TR03109,false,normal,,,"A red car travels straight from the top to the bottom of the frame on the left side of the road, while a white car and a yellow taxi simultaneously move in the opposite direction from the bottom to the top on the right side. All three vehicles maintain a steady speed and stay within their respective lanes, reflecting a standard free-flowing traffic pattern where vehicles pass one another safely without any interference or need for yielding."
TR03115,false,normal,,,"A black car and a red car travel in opposite directions on a divided highway, each maintaining a steady pace within their respective lanes. Both vehicles continue straight without any lane changes or interactions, adhering to standard highway driving rules where the wide median separates opposing traffic flows to ensure a safe and unimpeded passage."
TR03121,false,normal,,,"A red car travels straight on the left side of the highway while a black car travels straight on the right side, both maintaining a steady highway speed and staying within their respective lanes. The vehicles move in opposite directions in a free-flowing environment, adhering to standard highway lane discipline without any interference or the need for yielding."
TR03127,false,normal,,,"A green truck entering from the left executes a left turn to head toward the top of the frame, while simultaneously, a white SUV from the same direction completes a right turn toward the bottom. These two vehicles navigate the unsignalized intersection by coordinating their movements, utilizing the available space to diverge in opposite directions without conflict, maintaining a cautious flow consistent with the lack of formal signal control."
TR03133,true,wrong_way_driving,2.140,6.900,"A dark blue truck T-bones a white hatchback that failed to yield the right-of-way while entering the intersection from a connecting road. The force of the initial impact and the truck's attempt to swerve left cause it to veer across multiple lanes into oncoming traffic, where it collides with a red sedan. This secondary impact deflects the red sedan toward the left wall, and the truck continues to slide until it becomes stalled on the left shoulder. The primary cause of the chain reaction was the white hatchback's failure to ensure the main highway was clear before merging, creating an unavoidable hazard for the truck."
TR03139,false,normal,,,"A red car, a white car, and a black car travel smoothly away from the camera in the lanes heading into the distance, while a silver car and a dark SUV travel in the opposite direction toward the bottom of the frame. The vehicles maintain consistent speeds and strict lane discipline, following the natural curve of the winding highway in an orderly fashion without any interruptions or conflicting maneuvers."
TR03145,false,normal,,,"On the left side of the highway, a white car, a black SUV, a black pickup truck, and another black SUV move slowly toward the bottom of the frame, maintaining their respective lanes amidst heavy congestion. Simultaneously, on the right side of the highway, a white car and a black car travel smoothly at highway speeds away from the camera. The contrast in flow is a result of asymmetrical traffic volume, where the departing lanes remain free-flowing while the oncoming lanes are restricted to a stop-and-go pace."
TR03151,true,wrong_way_driving,0.000,5.000,"On a multi-lane highway at night, traffic flows in opposite directions separated by a concrete median. On the left side, several vehicles, including a white car and black SUVs, maintain a steady, moderate pace moving toward the camera. Simultaneously, on the right side, a mix of white and black cars move away from the camera, exhibiting slower, congested movement as they react to a bottleneck further ahead, resulting in frequent brake light activity."
TR03157,true,wrong_way_driving,12.203,12.203,"A black car traveling in lane four suffers a rear-end collision with a black sedan in the adjacent lane three. The force of the impact causes both vehicles to lose control and deflect toward the right-side grassy divider. The black car is dragged onto the divider, where it rotates to face the opposite direction before coming to a stop, while the black sedan slides across the divider and enters the opposing lane five. The accident is caused by the trailing vehicle's failure to maintain a safe following distance and speed control, resulting in a violent crash that leaves both vehicles stalled and obstructing the roadway by 00:07:44."
TR03163,true,wrong_way_driving,10.000,15.000,"A dark SUV and a silver sedan navigate through heavily congested oncoming lanes on the left side of the highway, maintaining a slow, stop-and-go pace to match the surrounding platoon. Simultaneously, vehicles in the right-side lanes continue to move away from the camera at a high, unimpeded speed, demonstrating a stark contrast in traffic density and flow between the two directions of travel."
TR03169,false,normal,,,"Multiple vehicles travel in opposite directions on a multi-lane divided highway, with a black SUV, a white van, and two black cars moving downwards in the right-side lanes, while a white car and three other vehicles move upwards in the left-side lanes. All vehicles maintain their respective lanes and follow a straight path, adhering to standard lane discipline under night-time driving conditions."
TR03175,true,wrong_way_driving,66.060,73.000,"A dark vehicle enters the intersection from the left side driving in the wrong direction and T-bones a white sedan waiting in the center of the roadway. The force of this initial impact deflects the white sedan sideways, causing it to collide with a large red truck passing through the adjacent lane. All three vehicles subsequently stall in the intersection, creating a significant obstruction to traffic. The cause of the multi-vehicle accident is the dark vehicle's wrong-way incursion and failure to yield the right-of-way to the vehicles legally occupying the intersection."
TR03181,false,normal,,,"A yellow car and a black car travel straight toward the camera in the oncoming inner lane, while simultaneously, a black car travels straight away from the camera in the opposite direction's inner lane. All three vehicles maintain a steady pace and stay within their designated lanes, reflecting a standard, unimpeded flow of traffic through the underpass given the sparse volume and absence of obstacles."
TR03187,false,normal,,,"A red SUV in the leftmost lane and a white car in the rightmost lane both travel straight at steady highway speeds, maintaining their respective lanes as they move in opposite directions. This flow represents standard highway behavior where vehicles adhere to lane markings and maintain constant velocity in a free-flowing traffic environment without any conflicting maneuvers or signals."
TR03193,true,wrong_way_driving,0.000,5.000,"A dark car travels straight toward the bottom of the frame on the right side of the median while several other cars move straight toward the top of the frame on the left side of the median. This simultaneous movement in opposite directions occurs because the traffic signal for the main road is green, granting right-of-way to all vehicles in the active lanes to maintain a steady, uninterrupted flow."
TR03199,true,wrong_way_driving,1.530,4.780,"A white sedan driving in the wrong direction in the second lane collides in a T-bone fashion with another white sedan that is executing a left turn from the third lane. The force of the impact causes the turning sedan to spin toward the top of the frame, while the wrong-way vehicle deflects and crashes into trees at the top of the scene. The root cause of the anomaly is the severe traffic violation by the second sedan, whose wrong-way travel created an unavoidable conflict with the turning vehicle's path."
TR03204,false,normal,,,"A white car on the left side of the road and a black car on the right side of the road travel straight through the frame, maintaining their respective lanes and constant speeds. The vehicles pass each other in opposite directions on the divided highway, adhering to the standard rules of the road by staying within the marked lane boundaries and continuing their unimpeded forward progress."
TR03209,false,normal,,,"A dark sedan and a white sedan travel straight away from the camera in the rightmost lanes, while two dark sedans move in the opposite direction toward the camera. All four vehicles maintain a steady speed and travel within their respective lanes without deviation, reflecting a free-flowing traffic state with no congestion or conflicts in the absence of traffic signals."
TR03214,false,normal,,,"A white SUV, a white pickup truck, and a red pickup truck travel straight in their respective lanes on the left side of the highway, while a white FedEx truck and a dark blue semi-truck move in the opposite direction on the right side. All five vehicles maintain a steady speed and consistent lane positioning, reflecting a standard, free-flowing highway environment where drivers adhere to lane markings and maintain safe following distances."
